"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"18 years"	"18"	"2016"	"2016"	"Female"	"F"	66	2060801	3.2
	"18 years"	"18"	"2016"	"2016"	"Male"	"M"	161	2158502	7.5
"Total"	"18 years"	"18"	"2016"	"2016"			227	4219303	5.4
	"18 years"	"18"	"2017"	"2017"	"Female"	"F"	66	2071758	3.2
	"18 years"	"18"	"2017"	"2017"	"Male"	"M"	134	2169468	6.2
"Total"	"18 years"	"18"	"2017"	"2017"			200	4241226	4.7
	"18 years"	"18"	"2018"	"2018"	"Female"	"F"	65	2109928	3.1
	"18 years"	"18"	"2018"	"2018"	"Male"	"M"	132	2209794	6.0
"Total"	"18 years"	"18"	"2018"	"2018"			197	4319722	4.6
	"18 years"	"18"	"2019"	"2019"	"Female"	"F"	62	2083442	3.0
	"18 years"	"18"	"2019"	"2019"	"Male"	"M"	136	2172385	6.3
"Total"	"18 years"	"18"	"2019"	"2019"			198	4255827	4.7
"Total"	"18 years"	"18"					4094	89704386	4.6
	"19 years"	"19"	"1999"	"1999"	"Female"	"F"	30	2010467	1.5
	"19 years"	"19"	"1999"	"1999"	"Male"	"M"	92	2093611	4.4
"Total"	"19 years"	"19"	"1999"	"1999"			122	4104078	3.0
	"19 years"	"19"	"2000"	"2000"	"Female"	"F"	32	2020693	1.6
	"19 years"	"19"	"2000"	"2000"	"Male"	"M"	129	2107162	6.1
"Total"	"19 years"	"19"	"2000"	"2000"			161	4127855	3.9
	"19 years"	"19"	"2001"	"2001"	"Female"	"F"	48	2003276	2.4
	"19 years"	"19"	"2001"	"2001"	"Male"	"M"	145	2129239	6.8
"Total"	"19 years"	"19"	"2001"	"2001"			193	4132515	4.7
	"19 years"	"19"	"2002"	"2002"	"Female"	"F"	58	2002631	2.9
	"19 years"	"19"	"2002"	"2002"	"Male"	"M"	190	2149996	8.8
"Total"	"19 years"	"19"	"2002"	"2002"			248	4152627	6.0
	"19 years"	"19"	"2003"	"2003"	"Female"	"F"	58	1993831	2.9
	"19 years"	"19"	"2003"	"2003"	"Male"	"M"	183	2129392	8.6
"Total"	"19 years"	"19"	"2003"	"2003"			241	4123223	5.8
	"19 years"	"19"	"2004"	"2004"	"Female"	"F"	54	2054587	2.6
	"19 years"	"19"	"2004"	"2004"	"Male"	"M"	231	2187971	10.6
"Total"	"19 years"	"19"	"2004"	"2004"			285	4242558	6.7
	"19 years"	"19"	"2005"	"2005"	"Female"	"F"	68	2065513	3.3
	"19 years"	"19"	"2005"	"2005"	"Male"	"M"	238	2190952	10.9
"Total"	"19 years"	"19"	"2005"	"2005"			306	4256465	7.2
	"19 years"	"19"	"2006"	"2006"	"Female"	"F"	71	2074677	3.4
	"19 years"	"19"	"2006"	"2006"	"Male"	"M"	246	2190977	11.2
"Total"	"19 years"	"19"	"2006"	"2006"			317	4265654	7.4
	"19 years"	"19"	"2007"	"2007"	"Female"	"F"	69	2111693	3.3
	"19 years"	"19"	"2007"	"2007"	"Male"	"M"	262	2223695	11.8
"Total"	"19 years"	"19"	"2007"	"2007"			331	4335388	7.6
	"19 years"	"19"	"2008"	"2008"	"Female"	"F"	78	2158201	3.6
	"19 years"	"19"	"2008"	"2008"	"Male"	"M"	276	2267338	12.2
"Total"	"19 years"	"19"	"2008"	"2008"			354	4425539	8.0
	"19 years"	"19"	"2009"	"2009"	"Female"	"F"	62	2252054	2.8
	"19 years"	"19"	"2009"	"2009"	"Male"	"M"	235	2359536	10.0
"Total"	"19 years"	"19"	"2009"	"2009"			297	4611590	6.4
	"19 years"	"19"	"2010"	"2010"	"Female"	"F"	75	2243250	3.3
	"19 years"	"19"	"2010"	"2010"	"Male"	"M"	241	2341984	10.3
"Total"	"19 years"	"19"	"2010"	"2010"			316	4585234	6.9
	"19 years"	"19"	"2011"	"2011"	"Female"	"F"	87	2194869	4.0
	"19 years"	"19"	"2011"	"2011"	"Male"	"M"	250	2319841	10.8
"Total"	"19 years"	"19"	"2011"	"2011"			337	4514710	7.5
	"19 years"	"19"	"2012"	"2012"	"Female"	"F"	57	2144546	2.7
	"19 years"	"19"	"2012"	"2012"	"Male"	"M"	186	2278149	8.2
"Total"	"19 years"	"19"	"2012"	"2012"			243	4422695	5.5
	"19 years"	"19"	"2013"	"2013"	"Female"	"F"	67	2127213	3.1
	"19 years"	"19"	"2013"	"2013"	"Male"	"M"	201	2249393	8.9
"Total"	"19 years"	"19"	"2013"	"2013"			268	4376606	6.1
	"19 years"	"19"	"2014"	"2014"	"Female"	"F"	76	2105604	3.6
	"19 years"	"19"	"2014"	"2014"	"Male"	"M"	202	2220790	9.1
"Total"	"19 years"	"19"	"2014"	"2014"			278	4326394	6.4
	"19 years"	"19"	"2015"	"2015"	"Female"	"F"	98	2078192	4.7
	"19 years"	"19"	"2015"	"2015"	"Male"	"M"	225	2184392	10.3
"Total"	"19 years"	"19"	"2015"	"2015"			323	4262584	7.6
	"19 years"	"19"	"2016"	"2016"	"Female"	"F"	112	2073843	5.4
	"19 years"	"19"	"2016"	"2016"	"Male"	"M"	277	2169637	12.8
"Total"	"19 years"	"19"	"2016"	"2016"			389	4243480	9.2
	"19 years"	"19"	"2017"	"2017"	"Female"	"F"	97	2078174	4.7
	"19 years"	"19"	"2017"	"2017"	"Male"	"M"	271	2178434	12.4
"Total"	"19 years"	"19"	"2017"	"2017"			368	4256608	8.6
	"19 years"	"19"	"2018"	"2018"	"Female"	"F"	98	2082304	4.7
	"19 years"	"19"	"2018"	"2018"	"Male"	"M"	197	2181297	9.0
"Total"	"19 years"	"19"	"2018"	"2018"			295	4263601	6.9
	"19 years"	"19"	"2019"	"2019"	"Female"	"F"	91	2115655	4.3
	"19 years"	"19"	"2019"	"2019"	"Male"	"M"	229	2214784	10.3
"Total"	"19 years"	"19"	"2019"	"2019"			320	4330439	7.4
"Total"	"19 years"	"19"					5992	90359843	6.6
	"20 years"	"20"	"1999"	"1999"	"Female"	"F"	39	1915294	2.0
	"20 years"	"20"	"1999"	"1999"	"Male"	"M"	118	2010201	5.9
"Total"	"20 years"	"20"	"1999"	"1999"			157	3925495	4.0
	"20 years"	"20"	"2000"	"2000"	"Female"	"F"	42	1978228	2.1
	"20 years"	"20"	"2000"	"2000"	"Male"	"M"	136	2071220	6.6
"Total"	"20 years"	"20"	"2000"	"2000"			178	4049448	4.4
	"20 years"	"20"	"2001"	"2001"	"Female"	"F"	46	2034401	2.3
	"20 years"	"20"	"2001"	"2001"	"Male"	"M"	155	2122324	7.3
"Total"	"20 years"	"20"	"2001"	"2001"			201	4156725	4.8
	"20 years"	"20"	"2002"	"2002"	"Female"	"F"	50	2018607	2.5
	"20 years"	"20"	"2002"	"2002"	"Male"	"M"	203	2140289	9.5
"Total"	"20 years"	"20"	"2002"	"2002"			253	4158896	6.1
	"20 years"	"20"	"2003"	"2003"	"Female"	"F"	59	2010652	2.9
	"20 years"	"20"	"2003"	"2003"	"Male"	"M"	240	2146225	11.2
"Total"	"20 years"	"20"	"2003"	"2003"			299	4156877	7.2
	"20 years"	"20"	"2004"	"2004"	"Female"	"F"	52	1998909	2.6
	"20 years"	"20"	"2004"	"2004"	"Male"	"M"	217	2132862	10.2
"Total"	"20 years"	"20"	"2004"	"2004"			269	4131771	6.5
	"20 years"	"20"	"2005"	"2005"	"Female"	"F"	91	2055521	4.4
	"20 years"	"20"	"2005"	"2005"	"Male"	"M"	258	2185676	11.8
"Total"	"20 years"	"20"	"2005"	"2005"			349	4241197	8.2
	"20 years"	"20"	"2006"	"2006"	"Female"	"F"	90	2063126	4.4
	"20 years"	"20"	"2006"	"2006"	"Male"	"M"	363	2184969	16.6
"Total"	"20 years"	"20"	"2006"	"2006"			453	4248095	10.7
	"20 years"	"20"	"2007"	"2007"	"Female"	"F"	108	2067209	5.2
	"20 years"	"20"	"2007"	"2007"	"Male"	"M"	316	2175195	14.5
"Total"	"20 years"	"20"	"2007"	"2007"			424	4242404	10.0
	"20 years"	"20"	"2008"	"2008"	"Female"	"F"	85	2099954	4.0
	"20 years"	"20"	"2008"	"2008"	"Male"	"M"	314	2203034	14.3
"Total"	"20 years"	"20"	"2008"	"2008"			399	4302988	9.3
	"20 years"	"20"	"2009"	"2009"	"Female"	"F"	78	2141586	3.6
	"20 years"	"20"	"2009"	"2009"	"Male"	"M"	296	2242042	13.2
"Total"	"20 years"	"20"	"2009"	"2009"			374	4383628	8.5
	"20 years"	"20"	"2010"	"2010"	"Female"	"F"	94	2210810	4.3
	"20 years"	"20"	"2010"	"2010"	"Male"	"M"	327	2308319	14.2
"Total"	"20 years"	"20"	"2010"	"2010"			421	4519129	9.3
	"20 years"	"20"	"2011"	"2011"	"Female"	"F"	100	2246908	4.5
	"20 years"	"20"	"2011"	"2011"	"Male"	"M"	319	2349205	13.6
"Total"	"20 years"	"20"	"2011"	"2011"			419	4596113	9.1
	"20 years"	"20"	"2012"	"2012"	"Female"	"F"	97	2208792	4.4
	"20 years"	"20"	"2012"	"2012"	"Male"	"M"	293	2334982	12.5
"Total"	"20 years"	"20"	"2012"	"2012"			390	4543774	8.6
	"20 years"	"20"	"2013"	"2013"	"Female"	"F"	119	2156114	5.5
	"20 years"	"20"	"2013"	"2013"	"Male"	"M"	255	2289607	11.1
"Total"	"20 years"	"20"	"2013"	"2013"			374	4445721	8.4
	"20 years"	"20"	"2014"	"2014"	"Female"	"F"	114	2149317	5.3
	"20 years"	"20"	"2014"	"2014"	"Male"	"M"	290	2269570	12.8
"Total"	"20 years"	"20"	"2014"	"2014"			404	4418887	9.1
	"20 years"	"20"	"2015"	"2015"	"Female"	"F"	131	2123067	6.2
	"20 years"	"20"	"2015"	"2015"	"Male"	"M"	304	2240373	13.6
"Total"	"20 years"	"20"	"2015"	"2015"			435	4363440	10.0
	"20 years"	"20"	"2016"	"2016"	"Female"	"F"	158	2088855	7.6
	"20 years"	"20"	"2016"	"2016"	"Male"	"M"	400	2197366	18.2
"Total"	"20 years"	"20"	"2016"	"2016"			558	4286221	13.0
	"20 years"	"20"	"2017"	"2017"	"Female"	"F"	130	2089336	6.2
	"20 years"	"20"	"2017"	"2017"	"Male"	"M"	384	2187409	17.6
"Total"	"20 years"	"20"	"2017"	"2017"			514	4276745	12.0
	"20 years"	"20"	"2018"	"2018"	"Female"	"F"	157	2087209	7.5
	"20 years"	"20"	"2018"	"2018"	"Male"	"M"	320	2186613	14.6
"Total"	"20 years"	"20"	"2018"	"2018"			477	4273822	11.2
	"20 years"	"20"	"2019"	"2019"	"Female"	"F"	133	2086544	6.4
	"20 years"	"20"	"2019"	"2019"	"Male"	"M"	391	2183139	17.9
"Total"	"20 years"	"20"	"2019"	"2019"			524	4269683	12.3
"Total"	"20 years"	"20"					7872	89991059	8.7
	"21 years"	"21"	"1999"	"1999"	"Female"	"F"	38	1838440	2.1
	"21 years"	"21"	"1999"	"1999"	"Male"	"M"	140	1924961	7.3
"Total"	"21 years"	"21"	"1999"	"1999"			178	3763401	4.7
	"21 years"	"21"	"2000"	"2000"	"Female"	"F"	39	1875409	2.1
	"21 years"	"21"	"2000"	"2000"	"Male"	"M"	157	1965673	8.0
"Total"	"21 years"	"21"	"2000"	"2000"			196	3841082	5.1
	"21 years"	"21"	"2001"	"2001"	"Female"	"F"	48	2025446	2.4
	"21 years"	"21"	"2001"	"2001"	"Male"	"M"	170	2107865	8.1
"Total"	"21 years"	"21"	"2001"	"2001"			218	4133311	5.3
	"21 years"	"21"	"2002"	"2002"	"Female"	"F"	83	2051942	4.0
	"21 years"	"21"	"2002"	"2002"	"Male"	"M"	217	2130736	10.2
"Total"	"21 years"	"21"	"2002"	"2002"			300	4182678	7.2
	"21 years"	"21"	"2003"	"2003"	"Female"	"F"	72	2031746	3.5
	"21 years"	"21"	"2003"	"2003"	"Male"	"M"	254	2135808	11.9
"Total"	"21 years"	"21"	"2003"	"2003"			326	4167554	7.8
	"21 years"	"21"	"2004"	"2004"	"Female"	"F"	89	2024168	4.4
	"21 years"	"21"	"2004"	"2004"	"Male"	"M"	286	2156023	13.3
"Total"	"21 years"	"21"	"2004"	"2004"			375	4180191	9.0
	"21 years"	"21"	"2005"	"2005"	"Female"	"F"	80	2011168	4.0
	"21 years"	"21"	"2005"	"2005"	"Male"	"M"	328	2139490	15.3
"Total"	"21 years"	"21"	"2005"	"2005"			408	4150658	9.8
	"21 years"	"21"	"2006"	"2006"	"Female"	"F"	104	2067384	5.0
	"21 years"	"21"	"2006"	"2006"	"Male"	"M"	355	2191406	16.2
"Total"	"21 years"	"21"	"2006"	"2006"			459	4258790	10.8
	"21 years"	"21"	"2007"	"2007"	"Female"	"F"	85	2072600	4.1
	"21 years"	"21"	"2007"	"2007"	"Male"	"M"	377	2184771	17.3
"Total"	"21 years"	"21"	"2007"	"2007"			462	4257371	10.9
	"21 years"	"21"	"2008"	"2008"	"Female"	"F"	107	2075396	5.2
	"21 years"	"21"	"2008"	"2008"	"Male"	"M"	359	2176554	16.5
"Total"	"21 years"	"21"	"2008"	"2008"			466	4251950	11.0
	"21 years"	"21"	"2009"	"2009"	"Female"	"F"	103	2106392	4.9
	"21 years"	"21"	"2009"	"2009"	"Male"	"M"	332	2201022	15.1
"Total"	"21 years"	"21"	"2009"	"2009"			435	4307414	10.1
	"21 years"	"21"	"2010"	"2010"	"Female"	"F"	134	2131096	6.3
	"21 years"	"21"	"2010"	"2010"	"Male"	"M"	364	2223198	16.4
"Total"	"21 years"	"21"	"2010"	"2010"			498	4354294	11.4
	"21 years"	"21"	"2011"	"2011"	"Female"	"F"	127	2247169	5.7
	"21 years"	"21"	"2011"	"2011"	"Male"	"M"	381	2345167	16.2
"Total"	"21 years"	"21"	"2011"	"2011"			508	4592336	11.1
	"21 years"	"21"	"2012"	"2012"	"Female"	"F"	133	2261030	5.9
	"21 years"	"21"	"2012"	"2012"	"Male"	"M"	381	2366479	16.1
"Total"	"21 years"	"21"	"2012"	"2012"			514	4627509	11.1
	"21 years"	"21"	"2013"	"2013"	"Female"	"F"	130	2220785	5.9
	"21 years"	"21"	"2013"	"2013"	"Male"	"M"	369	2347878	15.7
"Total"	"21 years"	"21"	"2013"	"2013"			499	4568663	10.9
	"21 years"	"21"	"2014"	"2014"	"Female"	"F"	154	2179012	7.1
	"21 years"	"21"	"2014"	"2014"	"Male"	"M"	358	2310734	15.5
"Total"	"21 years"	"21"	"2014"	"2014"			512	4489746	11.4
	"21 years"	"21"	"2015"	"2015"	"Female"	"F"	146	2166784	6.7
	"21 years"	"21"	"2015"	"2015"	"Male"	"M"	421	2290006	18.4
"Total"	"21 years"	"21"	"2015"	"2015"			567	4456790	12.7
	"21 years"	"21"	"2016"	"2016"	"Female"	"F"	211	2133830	9.9
	"21 years"	"21"	"2016"	"2016"	"Male"	"M"	554	2253024	24.6
"Total"	"21 years"	"21"	"2016"	"2016"			765	4386854	17.4
	"21 years"	"21"	"2017"	"2017"	"Female"	"F"	223	2104329	10.6
	"21 years"	"21"	"2017"	"2017"	"Male"	"M"	483	2213975	21.8
"Total"	"21 years"	"21"	"2017"	"2017"			706	4318304	16.3
	"21 years"	"21"	"2018"	"2018"	"Female"	"F"	166	2098900	7.9
	"21 years"	"21"	"2018"	"2018"	"Male"	"M"	410	2193614	18.7
"Total"	"21 years"	"21"	"2018"	"2018"			576	4292514	13.4
	"21 years"	"21"	"2019"	"2019"	"Female"	"F"	182	2091237	8.7
	"21 years"	"21"	"2019"	"2019"	"Male"	"M"	448	2187086	20.5
"Total"	"21 years"	"21"	"2019"	"2019"			630	4278323	14.7
"Total"	"21 years"	"21"					9598	89859733	10.7
	"22 years"	"22"	"1999"	"1999"	"Female"	"F"	37	1807150	2.0
	"22 years"	"22"	"1999"	"1999"	"Male"	"M"	130	1887040	6.9
"Total"	"22 years"	"22"	"1999"	"1999"			167	3694190	4.5
	"22 years"	"22"	"2000"	"2000"	"Female"	"F"	45	1837099	2.4
	"22 years"	"22"	"2000"	"2000"	"Male"	"M"	155	1921549	8.1
"Total"	"22 years"	"22"	"2000"	"2000"			200	3758648	5.3
	"22 years"	"22"	"2001"	"2001"	"Female"	"F"	48	1916731	2.5
	"22 years"	"22"	"2001"	"2001"	"Male"	"M"	191	2002585	9.5
"Total"	"22 years"	"22"	"2001"	"2001"			239	3919316	6.1
	"22 years"	"22"	"2002"	"2002"	"Female"	"F"	73	2036887	3.6
	"22 years"	"22"	"2002"	"2002"	"Male"	"M"	213	2108849	10.1
"Total"	"22 years"	"22"	"2002"	"2002"			286	4145736	6.9
	"22 years"	"22"	"2003"	"2003"	"Female"	"F"	67	2057360	3.3
	"22 years"	"22"	"2003"	"2003"	"Male"	"M"	314	2117934	14.8
"Total"	"22 years"	"22"	"2003"	"2003"			381	4175294	9.1
	"22 years"	"22"	"2004"	"2004"	"Female"	"F"	92	2035635	4.5
	"22 years"	"22"	"2004"	"2004"	"Male"	"M"	308	2137442	14.4
"Total"	"22 years"	"22"	"2004"	"2004"			400	4173077	9.6
	"22 years"	"22"	"2005"	"2005"	"Female"	"F"	92	2024927	4.5
	"22 years"	"22"	"2005"	"2005"	"Male"	"M"	331	2151169	15.4
"Total"	"22 years"	"22"	"2005"	"2005"			423	4176096	10.1
	"22 years"	"22"	"2006"	"2006"	"Female"	"F"	97	2009498	4.8
	"22 years"	"22"	"2006"	"2006"	"Male"	"M"	406	2132034	19.0
"Total"	"22 years"	"22"	"2006"	"2006"			503	4141532	12.1
	"22 years"	"22"	"2007"	"2007"	"Female"	"F"	129	2060669	6.3
	"22 years"	"22"	"2007"	"2007"	"Male"	"M"	387	2175374	17.8
"Total"	"22 years"	"22"	"2007"	"2007"			516	4236043	12.2
	"22 years"	"22"	"2008"	"2008"	"Female"	"F"	130	2062511	6.3
	"22 years"	"22"	"2008"	"2008"	"Male"	"M"	382	2170281	17.6
"Total"	"22 years"	"22"	"2008"	"2008"			512	4232792	12.1
	"22 years"	"22"	"2009"	"2009"	"Female"	"F"	127	2060876	6.2
	"22 years"	"22"	"2009"	"2009"	"Male"	"M"	363	2156791	16.8
"Total"	"22 years"	"22"	"2009"	"2009"			490	4217667	11.6
	"22 years"	"22"	"2010"	"2010"	"Female"	"F"	123	2086845	5.9
	"22 years"	"22"	"2010"	"2010"	"Male"	"M"	371	2177797	17.0
"Total"	"22 years"	"22"	"2010"	"2010"			494	4264642	11.6
	"22 years"	"22"	"2011"	"2011"	"Female"	"F"	142	2157940	6.6
	"22 years"	"22"	"2011"	"2011"	"Male"	"M"	461	2253092	20.5
"Total"	"22 years"	"22"	"2011"	"2011"			603	4411032	13.7
	"22 years"	"22"	"2012"	"2012"	"Female"	"F"	133	2261968	5.9
	"22 years"	"22"	"2012"	"2012"	"Male"	"M"	413	2361771	17.5
"Total"	"22 years"	"22"	"2012"	"2012"			546	4623739	11.8
	"22 years"	"22"	"2013"	"2013"	"Female"	"F"	131	2274176	5.8
	"22 years"	"22"	"2013"	"2013"	"Male"	"M"	419	2381555	17.6
"Total"	"22 years"	"22"	"2013"	"2013"			550	4655731	11.8
	"22 years"	"22"	"2014"	"2014"	"Female"	"F"	160	2244480	7.1
	"22 years"	"22"	"2014"	"2014"	"Male"	"M"	451	2367842	19.0
"Total"	"22 years"	"22"	"2014"	"2014"			611	4612322	13.2
	"22 years"	"22"	"2015"	"2015"	"Female"	"F"	189	2197776	8.6
	"22 years"	"22"	"2015"	"2015"	"Male"	"M"	502	2331696	21.5
"Total"	"22 years"	"22"	"2015"	"2015"			691	4529472	15.3
	"22 years"	"22"	"2016"	"2016"	"Female"	"F"	247	2178862	11.3
	"22 years"	"22"	"2016"	"2016"	"Male"	"M"	642	2302042	27.9
"Total"	"22 years"	"22"	"2016"	"2016"			889	4480904	19.8
	"22 years"	"22"	"2017"	"2017"	"Female"	"F"	258	2150615	12.0
	"22 years"	"22"	"2017"	"2017"	"Male"	"M"	640	2270148	28.2
"Total"	"22 years"	"22"	"2017"	"2017"			898	4420763	20.3
	"22 years"	"22"	"2018"	"2018"	"Female"	"F"	231	2115157	10.9
	"22 years"	"22"	"2018"	"2018"	"Male"	"M"	497	2219586	22.4
"Total"	"22 years"	"22"	"2018"	"2018"			728	4334743	16.8
	"22 years"	"22"	"2019"	"2019"	"Female"	"F"	197	2103476	9.4
	"22 years"	"22"	"2019"	"2019"	"Male"	"M"	563	2195296	25.6
"Total"	"22 years"	"22"	"2019"	"2019"			760	4298772	17.7
"Total"	"22 years"	"22"					10887	89502511	12.2
	"23 years"	"23"	"1999"	"1999"	"Female"	"F"	39	1744637	2.2
	"23 years"	"23"	"1999"	"1999"	"Male"	"M"	115	1817832	6.3
"Total"	"23 years"	"23"	"1999"	"1999"			154	3562469	4.3
	"23 years"	"23"	"2000"	"2000"	"Female"	"F"	42	1798182	2.3
	"23 years"	"23"	"2000"	"2000"	"Male"	"M"	164	1875400	8.7
"Total"	"23 years"	"23"	"2000"	"2000"			206	3673582	5.6
	"23 years"	"23"	"2001"	"2001"	"Female"	"F"	38	1860062	2.0
	"23 years"	"23"	"2001"	"2001"	"Male"	"M"	200	1938492	10.3
"Total"	"23 years"	"23"	"2001"	"2001"			238	3798554	6.3
	"23 years"	"23"	"2002"	"2002"	"Female"	"F"	68	1931984	3.5
	"23 years"	"23"	"2002"	"2002"	"Male"	"M"	226	2004943	11.3
"Total"	"23 years"	"23"	"2002"	"2002"			294	3936927	7.5
	"23 years"	"23"	"2003"	"2003"	"Female"	"F"	86	2048153	4.2
	"23 years"	"23"	"2003"	"2003"	"Male"	"M"	289	2099624	13.8
"Total"	"23 years"	"23"	"2003"	"2003"			375	4147777	9.0
	"23 years"	"23"	"2004"	"2004"	"Female"	"F"	90	2069230	4.3
	"23 years"	"23"	"2004"	"2004"	"Male"	"M"	337	2123444	15.9
"Total"	"23 years"	"23"	"2004"	"2004"			427	4192674	10.2
	"23 years"	"23"	"2005"	"2005"	"Female"	"F"	92	2046870	4.5
	"23 years"	"23"	"2005"	"2005"	"Male"	"M"	347	2136786	16.2
"Total"	"23 years"	"23"	"2005"	"2005"			439	4183656	10.5
	"23 years"	"23"	"2006"	"2006"	"Female"	"F"	125	2036060	6.1
	"23 years"	"23"	"2006"	"2006"	"Male"	"M"	413	2150367	19.2
"Total"	"23 years"	"23"	"2006"	"2006"			538	4186427	12.9
	"23 years"	"23"	"2007"	"2007"	"Female"	"F"	150	2018612	7.4
	"23 years"	"23"	"2007"	"2007"	"Male"	"M"	414	2125328	19.5
"Total"	"23 years"	"23"	"2007"	"2007"			564	4143940	13.6
	"23 years"	"23"	"2008"	"2008"	"Female"	"F"	111	2068397	5.4
	"23 years"	"23"	"2008"	"2008"	"Male"	"M"	434	2169035	20.0
"Total"	"23 years"	"23"	"2008"	"2008"			545	4237432	12.9
	"23 years"	"23"	"2009"	"2009"	"Female"	"F"	147	2068493	7.1
	"23 years"	"23"	"2009"	"2009"	"Male"	"M"	411	2161622	19.0
"Total"	"23 years"	"23"	"2009"	"2009"			558	4230115	13.2
	"23 years"	"23"	"2010"	"2010"	"Female"	"F"	153	2057772	7.4
	"23 years"	"23"	"2010"	"2010"	"Male"	"M"	412	2140799	19.2
"Total"	"23 years"	"23"	"2010"	"2010"			565	4198571	13.5
	"23 years"	"23"	"2011"	"2011"	"Female"	"F"	183	2110849	8.7
	"23 years"	"23"	"2011"	"2011"	"Male"	"M"	478	2200911	21.7
"Total"	"23 years"	"23"	"2011"	"2011"			661	4311760	15.3
	"23 years"	"23"	"2012"	"2012"	"Female"	"F"	172	2173970	7.9
	"23 years"	"23"	"2012"	"2012"	"Male"	"M"	451	2269569	19.9
"Total"	"23 years"	"23"	"2012"	"2012"			623	4443539	14.0
	"23 years"	"23"	"2013"	"2013"	"Female"	"F"	206	2276399	9.0
	"23 years"	"23"	"2013"	"2013"	"Male"	"M"	532	2376407	22.4
"Total"	"23 years"	"23"	"2013"	"2013"			738	4652806	15.9
	"23 years"	"23"	"2014"	"2014"	"Female"	"F"	181	2298701	7.9
	"23 years"	"23"	"2014"	"2014"	"Male"	"M"	555	2399883	23.1
"Total"	"23 years"	"23"	"2014"	"2014"			736	4698584	15.7
	"23 years"	"23"	"2015"	"2015"	"Female"	"F"	228	2264424	10.1
	"23 years"	"23"	"2015"	"2015"	"Male"	"M"	568	2387842	23.8
"Total"	"23 years"	"23"	"2015"	"2015"			796	4652266	17.1
	"23 years"	"23"	"2016"	"2016"	"Female"	"F"	245	2210629	11.1
	"23 years"	"23"	"2016"	"2016"	"Male"	"M"	803	2342323	34.3
"Total"	"23 years"	"23"	"2016"	"2016"			1048	4552952	23.0
	"23 years"	"23"	"2017"	"2017"	"Female"	"F"	361	2196524	16.4
	"23 years"	"23"	"2017"	"2017"	"Male"	"M"	802	2318784	34.6
"Total"	"23 years"	"23"	"2017"	"2017"			1163	4515308	25.8
	"23 years"	"23"	"2018"	"2018"	"Female"	"F"	272	2162394	12.6
	"23 years"	"23"	"2018"	"2018"	"Male"	"M"	626	2276330	27.5
"Total"	"23 years"	"23"	"2018"	"2018"			898	4438724	20.2
	"23 years"	"23"	"2019"	"2019"	"Female"	"F"	265	2119886	12.5
	"23 years"	"23"	"2019"	"2019"	"Male"	"M"	601	2221758	27.1
"Total"	"23 years"	"23"	"2019"	"2019"			866	4341644	19.9
"Total"	"23 years"	"23"					12432	89099707	14.0
	"24 years"	"24"	"1999"	"1999"	"Female"	"F"	43	1793094	2.4
	"24 years"	"24"	"1999"	"1999"	"Male"	"M"	162	1852780	8.7
"Total"	"24 years"	"24"	"1999"	"1999"			205	3645874	5.6
	"24 years"	"24"	"2000"	"2000"	"Female"	"F"	41	1787269	2.3
	"24 years"	"24"	"2000"	"2000"	"Male"	"M"	170	1853972	9.2
"Total"	"24 years"	"24"	"2000"	"2000"			211	3641241	5.8
	"24 years"	"24"	"2001"	"2001"	"Female"	"F"	56	1840310	3.0
	"24 years"	"24"	"2001"	"2001"	"Male"	"M"	176	1909070	9.2
"Total"	"24 years"	"24"	"2001"	"2001"			232	3749380	6.2
	"24 years"	"24"	"2002"	"2002"	"Female"	"F"	60	1876825	3.2
	"24 years"	"24"	"2002"	"2002"	"Male"	"M"	246	1942703	12.7
"Total"	"24 years"	"24"	"2002"	"2002"			306	3819528	8.0
	"24 years"	"24"	"2003"	"2003"	"Female"	"F"	117	1945812	6.0
	"24 years"	"24"	"2003"	"2003"	"Male"	"M"	305	1998374	15.3
"Total"	"24 years"	"24"	"2003"	"2003"			422	3944186	10.7
	"24 years"	"24"	"2004"	"2004"	"Female"	"F"	117	2062699	5.7
	"24 years"	"24"	"2004"	"2004"	"Male"	"M"	334	2105148	15.9
"Total"	"24 years"	"24"	"2004"	"2004"			451	4167847	10.8
	"24 years"	"24"	"2005"	"2005"	"Female"	"F"	126	2084320	6.0
	"24 years"	"24"	"2005"	"2005"	"Male"	"M"	383	2124028	18.0
"Total"	"24 years"	"24"	"2005"	"2005"			509	4208348	12.1
	"24 years"	"24"	"2006"	"2006"	"Female"	"F"	148	2062716	7.2
	"24 years"	"24"	"2006"	"2006"	"Male"	"M"	478	2138575	22.4
"Total"	"24 years"	"24"	"2006"	"2006"			626	4201291	14.9
	"24 years"	"24"	"2007"	"2007"	"Female"	"F"	136	2051073	6.6
	"24 years"	"24"	"2007"	"2007"	"Male"	"M"	433	2147168	20.2
"Total"	"24 years"	"24"	"2007"	"2007"			569	4198241	13.6
	"24 years"	"24"	"2008"	"2008"	"Female"	"F"	135	2033308	6.6
	"24 years"	"24"	"2008"	"2008"	"Male"	"M"	400	2122142	18.8
"Total"	"24 years"	"24"	"2008"	"2008"			535	4155450	12.9
	"24 years"	"24"	"2009"	"2009"	"Female"	"F"	143	2082066	6.9
	"24 years"	"24"	"2009"	"2009"	"Male"	"M"	479	2163232	22.1
